member_id,ActivityDay,StepTotal
4503,5/1/2016,9409
4503,5/2/2016,5487
4503,5/3/2016,4535
4503,5/4/2016,17476
4503,5/5/2016,9783
4503,5/6/2016,14001
4503,5/7/2016,16046
4503,5/8/2016,19865
4504,5/9/2016,17953
4504,5/10/2016,2205
4504,5/11/2016,847
4504,5/12/2016,8886
4504,4/12/2016,12216
4504,4/13/2016,8310
4504,4/14/2016,9251
4504,4/15/2016,9359
4504,4/16/2016,6817
4504,4/17/2016,1177
4504,4/18/2016,8908
4504,4/19/2016,12549
4504,4/20/2016,6479
4504,4/21/2016,16782
4504,4/22/2016,10043
4504,4/23/2016,1263
4504,4/24/2016,12020
4504,4/25/2016,1128
4504,4/26/2016,11014
4504,4/27/2016,7675
4504,4/28/2016,13358
4504,4/29/2016,2297
4504,4/30/2016,18101
4504,5/1/2016,15010
4504,5/2/2016,12828
4504,5/3/2016,15274
4504,5/4/2016,11610
4504,5/5/2016,10206
4504,5/6/2016,899
4504,5/7/2016,15703
4504,5/8/2016,7716
4505,5/9/2016,13558
4505,5/10/2016,18749
4505,5/11/2016,19426
4505,5/12/2016,18395
4505,4/12/2016,7820
4505,4/13/2016,4656
4505,4/14/2016,8475
4505,4/15/2016,6858
4505,4/16/2016,19807
4505,4/17/2016,4432
4505,4/18/2016,15567
4505,4/19/2016,11894
4505,4/20/2016,12713
4505,4/21/2016,13653
4505,4/22/2016,6030
4505,4/23/2016,6904
4505,4/24/2016,12984
4505,4/25/2016,12291
4505,4/26/2016,2845
4505,4/27/2016,13634
4505,4/28/2016,12998
4505,4/29/2016,14219
4505,4/30/2016,6470
4505,5/1/2016,16427
4505,5/2/2016,10189
4505,5/3/2016,13692
4505,5/4/2016,7197
4505,5/5/2016,13115
4505,5/6/2016,6446
4505,5/7/2016,3382
4505,5/8/2016,19403
4506,5/9/2016,17993
4506,5/10/2016,11366
4506,5/11/2016,867
4506,4/12/2016,11753
4506,4/13/2016,9854
4506,4/14/2016,9931
4506,4/15/2016,7910
4506,4/16/2016,2045
4506,4/17/2016,12644
4506,4/18/2016,3080
4506,4/19/2016,5261
4506,4/20/2016,2159
4506,4/21/2016,10461
4506,4/22/2016,12154
4506,4/23/2016,1386
4506,4/24/2016,7277
4506,4/25/2016,1226
4506,4/26/2016,9719
4506,4/27/2016,5583
4506,4/28/2016,6650
4506,4/29/2016,17320
4506,4/30/2016,17361
4506,5/1/2016,4554
4506,5/2/2016,5470
4506,5/3/2016,11395
4506,5/4/2016,6765
4506,5/5/2016,1185
4506,5/6/2016,10874
4506,5/7/2016,19352
4506,5/8/2016,2087
4506,5/9/2016,10915
4507,4/12/2016,6718
4507,4/13/2016,10679
4507,4/14/2016,13465
4507,4/15/2016,8021
4507,4/16/2016,5431
4507,4/17/2016,13537
4507,4/18/2016,16884
4507,4/19/2016,19400
4507,4/20/2016,17780
4507,4/21/2016,6152
4507,4/22/2016,16505
4507,4/23/2016,16384
4507,4/24/2016,10597
4507,4/25/2016,18014
4507,4/26/2016,907
4507,4/27/2016,16558
4507,4/28/2016,10321
4507,4/29/2016,15956
4507,4/30/2016,16007
4507,5/1/2016,17457
4507,5/2/2016,12320
4507,5/3/2016,4764
4507,5/4/2016,14384
4507,5/5/2016,5271
4507,5/6/2016,13566
4507,5/7/2016,6862
4507,5/8/2016,14998
4507,5/9/2016,6998
4507,5/10/2016,9631
4507,4/12/2016,6041
4507,4/13/2016,13381
4508,4/14/2016,3335
4508,4/15/2016,15296
4508,4/16/2016,6971
4508,4/17/2016,17944
4508,4/18/2016,4262
4508,4/19/2016,1904
4508,4/20/2016,11396
4508,4/21/2016,17058
4508,4/22/2016,13721
4508,4/23/2016,18372
4508,4/24/2016,9552
4508,4/25/2016,2668
4508,4/26/2016,12868
4508,4/27/2016,15599
4508,4/28/2016,11726
4508,4/29/2016,10581
4508,4/30/2016,6258
4508,5/1/2016,1448
4508,5/2/2016,13894
4508,5/3/2016,12710
4508,5/4/2016,14778
4508,5/5/2016,2787
4508,5/6/2016,14320
4508,5/7/2016,11672
4508,4/12/2016,17402
4508,4/13/2016,18258
4508,4/14/2016,7304
4508,4/15/2016,19678
4508,4/16/2016,2570
4508,4/17/2016,4940
4508,4/18/2016,9775
4509,4/19/2016,15826
4509,4/20/2016,6848
4509,4/21/2016,12949
4509,4/22/2016,11369
4509,4/23/2016,12208
4509,4/24/2016,17617
4509,4/25/2016,4468
4509,4/26/2016,2807
4509,4/27/2016,16144
4509,4/28/2016,3926
4509,4/29/2016,17043
4509,4/30/2016,4609
4509,5/1/2016,14830
4509,5/2/2016,9174
4509,5/3/2016,17492
4509,5/4/2016,14389
4509,5/5/2016,18853
4509,5/6/2016,4206
4509,5/7/2016,5658
4509,5/8/2016,8757
4509,5/9/2016,13977
4509,5/10/2016,2350
4509,5/11/2016,14227
4509,5/12/2016,16300
4509,4/12/2016,12231
4509,4/13/2016,4201
4509,4/14/2016,3362
4509,4/15/2016,12789
4509,4/16/2016,3323
4509,4/17/2016,2829
4509,4/18/2016,3750
4510,4/19/2016,14444
4510,4/20/2016,15006
4510,4/21/2016,16766
4510,4/22/2016,4426
4510,4/23/2016,2543
4510,4/24/2016,9521
4510,4/25/2016,5518
4510,4/26/2016,8012
4510,4/27/2016,5748
4510,4/28/2016,13287
4510,4/29/2016,15513
4510,4/30/2016,17046
4510,5/1/2016,13449
4510,5/2/2016,18299
4510,5/3/2016,18823
4510,5/4/2016,8416
4510,5/5/2016,3629
4510,5/6/2016,5857
4510,5/7/2016,12538
4510,4/12/2016,12845
4510,4/13/2016,13151
4510,4/14/2016,19011
4510,4/15/2016,12996
4510,4/16/2016,8089
4510,4/17/2016,12755
4510,4/18/2016,9441
4510,4/19/2016,6999
4510,4/20/2016,12870
4510,4/21/2016,1011
4510,4/22/2016,9985
4510,4/23/2016,6480
4511,4/24/2016,11644
4511,4/25/2016,3708
4511,4/26/2016,19539
4511,4/27/2016,18831
4511,4/28/2016,7685
4511,4/29/2016,12798
4511,4/30/2016,11864
4511,5/1/2016,11149
4511,5/2/2016,8952
4511,5/3/2016,1752
4511,5/4/2016,15644
4511,5/5/2016,14231
4511,5/6/2016,4895
4511,5/7/2016,11401
4511,5/8/2016,911
4511,5/9/2016,1303
4511,5/10/2016,11058
4511,5/11/2016,16582
4511,5/12/2016,2846
4511,4/12/2016,12932
4511,4/13/2016,15186
4511,4/14/2016,2272
4511,4/15/2016,2910
4511,4/16/2016,16217
4511,4/17/2016,18909
4511,4/18/2016,7325
4511,4/19/2016,5295
4511,4/20/2016,19335
4511,4/21/2016,18297
4511,4/22/2016,8430
4511,4/23/2016,16375
4512,4/24/2016,17770
4512,4/25/2016,3342
4512,4/26/2016,10254
4512,4/27/2016,16635
4512,4/28/2016,6732
4512,4/29/2016,2154
4512,4/30/2016,10081
4512,5/1/2016,15695
4512,5/2/2016,8748
4512,5/3/2016,9066
4512,5/4/2016,5049
4512,5/5/2016,9499
4512,5/6/2016,11036
4512,5/7/2016,5820
4512,5/8/2016,14311
4512,5/9/2016,3697
4512,5/10/2016,13191
4512,5/11/2016,7166
4512,5/12/2016,5111
4512,4/12/2016,6277
4512,4/13/2016,3476
4512,4/14/2016,8339
4512,4/15/2016,9096
4512,4/16/2016,12603
4512,4/17/2016,3803
4512,4/18/2016,11638
4512,4/19/2016,6629
4512,4/20/2016,15539
4512,4/21/2016,8698
4512,4/22/2016,12312
4512,4/23/2016,3177
4513,4/24/2016,12830
4513,4/25/2016,13738
4513,4/26/2016,8909
4513,4/27/2016,10004
4513,4/28/2016,8899
4513,4/29/2016,2718
4513,4/30/2016,11987
4513,4/12/2016,6055
4513,4/13/2016,13761
4513,4/14/2016,13255
4513,4/15/2016,5953
4513,4/16/2016,8536
4513,4/17/2016,3137
4513,4/18/2016,7049
4513,4/19/2016,3017
4513,4/20/2016,5125
4513,4/21/2016,12373
4513,4/22/2016,4499
4513,4/23/2016,13636
4513,4/24/2016,10062
4513,4/25/2016,1980
4513,4/26/2016,7414
4513,4/27/2016,864
4513,4/28/2016,14735
4513,4/29/2016,17396
4513,4/30/2016,4395
4513,5/1/2016,2122
4513,5/2/2016,3434
4513,5/3/2016,6120
4513,5/4/2016,7746
4513,5/5/2016,13645
4514,5/6/2016,10933
4514,5/7/2016,17052
4514,5/8/2016,12507
4514,5/9/2016,11262
4514,5/10/2016,5563
4514,5/11/2016,13767
4514,5/12/2016,19715
4514,4/12/2016,6911
4514,4/13/2016,5896
4514,4/14/2016,18594
4514,4/15/2016,5493
4514,4/16/2016,6038
4514,4/17/2016,13994
4514,4/18/2016,19258
4514,4/19/2016,5716
4514,4/20/2016,1839
4514,4/21/2016,19568
4514,4/22/2016,16826
4514,4/23/2016,19494
4514,4/24/2016,11720
4514,4/25/2016,10084
4514,4/26/2016,7715
4514,4/27/2016,5354
4514,4/28/2016,7659
4514,4/29/2016,1742
4514,4/30/2016,3177
4514,5/1/2016,13031
4514,5/2/2016,13278
4514,5/3/2016,6440
4514,5/4/2016,2227
4514,5/5/2016,12709
4515,5/6/2016,2309
4515,5/7/2016,5834
4515,5/8/2016,16441
4515,5/9/2016,8453
4515,5/10/2016,19541
4515,5/11/2016,17445
4515,5/12/2016,17179
4515,4/12/2016,18943
4515,4/13/2016,19930
4515,4/14/2016,19080
4515,4/15/2016,18315
4515,4/16/2016,4951
4515,4/17/2016,9174
4515,4/18/2016,12600
4515,4/19/2016,10874
4515,4/20/2016,1595
4515,4/21/2016,11541
4515,4/22/2016,16852
4515,4/23/2016,19372
4515,4/24/2016,12597
4515,4/25/2016,5924
4515,4/26/2016,13231
4515,4/27/2016,17857
4515,4/28/2016,7720
4515,4/29/2016,13573
4515,4/30/2016,12283
4515,5/1/2016,1195
4515,5/2/2016,7547
4515,5/3/2016,1570
4515,5/4/2016,8102
4515,5/5/2016,15412
4516,5/6/2016,15472
4516,5/7/2016,2634
4516,5/8/2016,5098
4516,5/9/2016,13168
4516,5/10/2016,17348
4516,4/12/2016,17081
4516,4/13/2016,16960
4516,4/14/2016,10746
4516,4/15/2016,5554
4516,4/16/2016,17559
4516,4/17/2016,10577
4516,4/18/2016,10975
4516,4/19/2016,8284
4516,4/20/2016,1827
4516,4/21/2016,18107
4516,4/22/2016,16906
4516,4/23/2016,2138
4516,4/24/2016,4310
4516,4/25/2016,15221
4516,4/26/2016,9540
4516,4/27/2016,12929
4516,4/28/2016,10262
4516,4/29/2016,1994
4516,4/30/2016,10679
4516,5/1/2016,5684
4516,5/2/2016,18361
4516,5/3/2016,3750
4516,5/4/2016,15275
4516,5/5/2016,7319
4516,5/6/2016,938
4516,5/7/2016,6416
4517,5/8/2016,17825
4517,5/9/2016,13216
4517,5/10/2016,8109
4517,5/11/2016,2476
4517,5/12/2016,5326
4517,4/12/2016,2643
4517,4/13/2016,3488
4517,4/14/2016,13659
4517,4/15/2016,9438
4517,4/16/2016,15823
4517,4/17/2016,12484
4517,4/18/2016,5133
4517,4/19/2016,9870
4517,4/20/2016,8439
4517,4/21/2016,4690
4517,4/22/2016,11421
4517,4/23/2016,3482
4517,4/24/2016,12205
4517,4/25/2016,820
4517,4/26/2016,943
4517,4/27/2016,7854
4517,4/28/2016,2737
4517,4/29/2016,19119
4517,4/30/2016,11927
4517,5/1/2016,8717
4517,5/2/2016,11316
4517,5/3/2016,7517
4517,5/4/2016,8342
4517,5/5/2016,1489
4517,5/6/2016,16240
4517,5/7/2016,18580
4518,5/8/2016,2604
4518,5/9/2016,14152
4518,5/10/2016,11645
4518,5/11/2016,5900
4518,5/12/2016,14161
4518,4/12/2016,12888
4518,4/13/2016,1125
4518,4/14/2016,17434
4518,4/15/2016,16365
4518,4/16/2016,18142
4518,4/17/2016,3039
4518,4/18/2016,5996
4518,4/19/2016,3869
4518,4/20/2016,6895
4518,4/21/2016,4472
4518,4/22/2016,11107
4518,4/23/2016,7793
4518,4/24/2016,10608
4518,4/25/2016,11680
4518,4/26/2016,18898
4518,4/27/2016,8842
4518,4/28/2016,18796
4518,4/29/2016,14630
4518,4/30/2016,9373
4518,5/1/2016,1783
4518,5/2/2016,12732
4518,5/3/2016,16191
4518,5/4/2016,17165
4518,5/5/2016,18880
4518,5/6/2016,9957
4518,5/7/2016,3858
4519,5/8/2016,12264
4519,5/9/2016,15697
4519,5/10/2016,3492
4519,5/11/2016,4279
4519,5/12/2016,19480
4519,4/12/2016,16412
4519,4/13/2016,2270
4519,4/14/2016,12008
4519,4/15/2016,4882
4519,4/16/2016,19637
4519,4/17/2016,1349
4519,4/18/2016,13622
4519,4/19/2016,15934
4519,4/20/2016,15120
4519,4/21/2016,19740
4519,4/22/2016,6680
4519,4/23/2016,2665
4519,4/24/2016,9290
4519,4/25/2016,15705
4519,4/26/2016,3920
4519,4/27/2016,1355
4519,4/28/2016,4491
4519,4/29/2016,2584
4519,4/30/2016,1947
4519,5/1/2016,2541
4519,5/2/2016,9300
4519,5/3/2016,13062
4519,5/4/2016,2761
4519,5/5/2016,9138
4519,5/6/2016,12345
4519,5/7/2016,4340
4520,5/8/2016,13342
4520,5/9/2016,1226
4520,5/10/2016,18615
4520,5/11/2016,16011
4520,4/12/2016,6376
4520,4/13/2016,2633
4520,4/14/2016,14380
4520,4/15/2016,10979
4520,4/16/2016,1361
4520,4/17/2016,11693
4520,4/18/2016,7473
4520,4/19/2016,4458
4520,4/20/2016,14374
4520,4/21/2016,14073
4520,4/22/2016,4889
4520,4/23/2016,5011
4520,4/24/2016,13732
4520,4/25/2016,17852
4520,4/26/2016,15260
4520,4/27/2016,5040
4520,4/28/2016,14137
4520,4/29/2016,8296
4520,4/30/2016,12166
4520,5/1/2016,3295
4520,5/2/2016,3053
4520,5/3/2016,7512
4520,5/4/2016,16648
4520,5/5/2016,12375
4520,5/6/2016,14313
4520,5/7/2016,12511
4520,5/8/2016,5840
4521,5/9/2016,5819
4521,5/10/2016,3177
4521,5/11/2016,4807
4521,5/12/2016,11168
4521,4/12/2016,10594
4521,4/13/2016,19771
4521,4/14/2016,1728
4521,4/15/2016,7159
4521,4/16/2016,13054
4521,4/17/2016,18722
4521,4/18/2016,10185
4521,4/19/2016,9408
4521,4/20/2016,8867
4521,4/21/2016,6997
4521,4/22/2016,10031
4521,4/23/2016,2031
4521,4/24/2016,2335
4521,4/25/2016,13854
4521,4/26/2016,10977
4521,4/27/2016,10297
4521,4/28/2016,1496
4521,4/29/2016,19812
4521,4/30/2016,9014
4521,5/1/2016,10166
4521,5/2/2016,8649
4521,5/3/2016,15635
4521,5/4/2016,2473
4521,5/5/2016,19733
4521,5/6/2016,6271
4521,5/7/2016,8762
4521,5/8/2016,3119
4522,5/9/2016,16242
4522,5/10/2016,17169
4522,5/11/2016,9562
4522,5/12/2016,4616
4522,4/12/2016,12639
4522,4/13/2016,12405
4522,4/14/2016,18551
4522,4/15/2016,13373
4522,4/16/2016,14384
4522,4/17/2016,4235
4522,4/18/2016,18268
4522,4/19/2016,3597
4522,4/20/2016,12184
4522,4/21/2016,8807
4522,4/22/2016,5576
4522,4/23/2016,19912
4522,4/24/2016,4863
4522,4/25/2016,7046
4522,4/26/2016,5311
4522,4/27/2016,6203
4522,4/28/2016,17764
4522,4/29/2016,17122
4522,4/30/2016,7308
4522,5/1/2016,16310
4522,5/2/2016,4921
4522,5/3/2016,3264
4522,5/4/2016,8690
4522,5/5/2016,3649
4522,5/6/2016,18793
4522,5/7/2016,4149
4522,5/8/2016,1058
4523,5/9/2016,17510
4523,5/10/2016,12687
4523,5/11/2016,15782
4523,5/12/2016,3479
4523,4/12/2016,4118
4523,4/13/2016,9560
4523,4/14/2016,13119
4523,4/15/2016,10819
4523,4/16/2016,1352
4523,4/17/2016,13259
4523,4/18/2016,10060
4523,4/19/2016,10306
4523,4/20/2016,9741
4523,4/21/2016,14542
4523,4/22/2016,7602
4523,4/23/2016,1635
4523,4/24/2016,11763
4523,4/25/2016,11195
4523,4/26/2016,17118
4523,4/27/2016,2383
4523,4/28/2016,2500
4523,4/29/2016,15464
4523,4/30/2016,18951
4523,5/1/2016,5300
4523,5/2/2016,15568
4523,5/3/2016,16883
4523,5/4/2016,16628
4523,5/5/2016,7391
4523,5/6/2016,10964
4523,5/7/2016,9310
4523,5/8/2016,2717
4524,5/9/2016,19307
4524,5/10/2016,8515
4524,5/11/2016,6900
4524,5/12/2016,8214
4524,4/12/2016,13519
4524,4/13/2016,19845
4524,4/14/2016,6885
4524,4/15/2016,4924
4524,4/16/2016,3825
4524,4/17/2016,13441
4524,4/18/2016,9589
4524,4/19/2016,16464
4524,4/20/2016,16713
4524,4/21/2016,4442
4524,4/22/2016,15066
4524,4/23/2016,18680
4524,4/24/2016,5129
4524,4/25/2016,6236
4524,4/26/2016,1122
4524,4/27/2016,19173
4524,4/28/2016,15605
4524,4/29/2016,9252
4524,4/30/2016,5874
4524,5/1/2016,1011
4524,5/2/2016,13181
4524,5/3/2016,14112
4524,5/4/2016,12068
4524,5/5/2016,6943
4524,5/6/2016,9856
4524,5/7/2016,16975
4524,5/8/2016,11282
4525,5/9/2016,4429
4525,5/10/2016,2939
4525,5/11/2016,16692
4525,5/12/2016,19491
4525,4/12/2016,15545
4525,4/13/2016,9936
4525,4/14/2016,8131
4525,4/15/2016,11764
4525,4/16/2016,16403
4525,4/17/2016,1724
4525,4/18/2016,10591
4525,4/19/2016,6706
4525,4/20/2016,7302
4525,4/21/2016,8598
4525,4/22/2016,12215
4525,4/23/2016,6960
4525,4/24/2016,2990
4525,4/25/2016,10448
4525,4/26/2016,2958
4525,4/27/2016,3711
4525,4/28/2016,13970
4525,4/29/2016,831
4525,4/12/2016,17386
4525,4/13/2016,6918
4525,4/14/2016,13724
4525,4/15/2016,3715
4525,4/16/2016,10178
4525,4/17/2016,6638
4525,4/18/2016,3345
4525,4/19/2016,1376
4525,4/20/2016,7569
4526,4/21/2016,5767
4526,4/22/2016,13445
4526,4/23/2016,1557
4526,4/24/2016,5027
4526,4/25/2016,12040
4526,4/26/2016,3863
4526,4/27/2016,1390
4526,4/28/2016,14377
4526,4/29/2016,8056
4526,4/30/2016,16444
4526,5/1/2016,3330
4526,5/2/2016,11080
4526,5/3/2016,9586
4526,5/4/2016,13156
4526,5/5/2016,6840
4526,5/6/2016,17308
4526,5/7/2016,13187
4526,5/8/2016,15054
4526,5/9/2016,9013
4526,5/10/2016,2382
4526,5/11/2016,2190
4526,5/12/2016,2469
4526,4/12/2016,2659
4526,4/13/2016,12249
4526,4/14/2016,10523
4526,4/15/2016,1091
4526,4/16/2016,6653
4526,4/17/2016,18657
4526,4/18/2016,3759
4526,4/19/2016,5984
4526,4/20/2016,2095
4527,4/21/2016,14006
4527,4/22/2016,9602
4527,4/23/2016,5866
4527,4/24/2016,2506
4527,4/25/2016,9653
4527,4/26/2016,18891
4527,4/27/2016,11953
4527,4/28/2016,8890
4527,4/29/2016,8167
4527,4/30/2016,15918
4527,5/1/2016,13604
4527,4/12/2016,1073
4527,4/13/2016,11408
4527,4/14/2016,15356
4527,4/15/2016,15275
4527,4/16/2016,11283
4527,4/17/2016,5483
4527,4/18/2016,19284
4527,4/19/2016,7492
4527,4/20/2016,4695
4527,4/21/2016,4379
4527,4/22/2016,15574
4527,4/23/2016,9836
4527,4/24/2016,19785
4527,4/25/2016,6127
4527,4/26/2016,13276
4527,4/27/2016,16296
4527,4/28/2016,8365
4527,4/29/2016,14710
4527,4/30/2016,9462
4527,5/1/2016,13815
4528,5/2/2016,19600
4528,5/3/2016,10593
4528,5/4/2016,8820
4528,5/5/2016,4422
4528,5/6/2016,1314
4528,5/7/2016,1483
4528,5/8/2016,7217
4528,5/9/2016,15979
4528,5/10/2016,2094
4528,5/11/2016,1219
4528,4/12/2016,7400
4528,4/13/2016,8252
4528,4/14/2016,12509
4528,4/15/2016,3949
4528,4/16/2016,12503
4528,4/17/2016,9362
4528,4/18/2016,10615
4528,4/19/2016,9628
4528,4/20/2016,8887
4528,4/21/2016,5115
4528,4/22/2016,6758
4528,4/23/2016,5355
4528,4/24/2016,8205
4528,4/25/2016,11884
4528,4/26/2016,12861
4528,4/27/2016,8125
4528,4/28/2016,17177
4528,4/29/2016,5866
4528,4/30/2016,11442
4528,5/1/2016,11861
4528,5/2/2016,18306
4529,5/3/2016,16825
4529,5/4/2016,3384
4529,5/5/2016,10688
4529,5/6/2016,9675
4529,5/7/2016,16650
4529,5/8/2016,16222
4529,5/9/2016,12915
4529,5/10/2016,10819
4529,5/11/2016,13013
4529,5/12/2016,12069
4529,4/12/2016,5510
4529,4/13/2016,5213
4529,4/14/2016,6564
4529,4/15/2016,14773
4529,4/12/2016,2463
4529,4/13/2016,7806
4529,4/14/2016,17317
4529,4/15/2016,19121
4529,4/16/2016,18360
4529,4/17/2016,12581
4529,4/18/2016,5915
4529,4/19/2016,17701
4529,4/20/2016,14275
4529,4/21/2016,10232
4529,4/22/2016,18040
4529,4/23/2016,13757
4529,4/24/2016,5158
4529,4/25/2016,5441
4529,4/26/2016,7765
4529,4/27/2016,6152
4529,4/28/2016,12561
4530,4/29/2016,7632
4530,4/30/2016,14891
4530,5/1/2016,2480
4530,5/2/2016,2254
4530,5/3/2016,13917
4530,5/4/2016,11379
4530,5/5/2016,8834
4530,5/6/2016,18198
4530,5/7/2016,5923
4530,5/8/2016,13548
4530,5/9/2016,10027
4530,5/10/2016,7872
4530,5/11/2016,4920
4530,5/12/2016,4980
4530,4/12/2016,16225
4530,4/13/2016,1181
4530,4/14/2016,19997
4530,4/15/2016,17367
4530,4/16/2016,5909
4530,4/17/2016,5680
4530,4/18/2016,11510
4530,4/19/2016,14019
4530,4/20/2016,10226
4530,4/21/2016,10891
4530,4/22/2016,2927
4530,4/23/2016,6965
4530,4/24/2016,12435
4530,4/25/2016,6165
4530,4/26/2016,5136
4530,4/27/2016,6138
4530,4/28/2016,2476
4531,4/29/2016,13768
4531,4/30/2016,5620
4531,5/1/2016,8126
4531,5/2/2016,5542
4531,5/3/2016,13924
4531,5/4/2016,16667
4531,5/5/2016,3754
4531,5/6/2016,17549
4531,5/7/2016,3644
4531,5/8/2016,15369
4531,5/9/2016,10973
4531,5/10/2016,1920
4531,5/11/2016,5842
4531,5/12/2016,13820
4531,4/12/2016,13078
4531,4/13/2016,19629
4531,4/14/2016,17234
4531,4/15/2016,2479
4531,4/16/2016,4445
4531,4/17/2016,10329
4531,4/18/2016,10616
4531,4/19/2016,5041
4531,4/20/2016,8594
4531,4/21/2016,11243
4531,4/22/2016,15609
4531,4/23/2016,19275
4531,4/24/2016,19894
4531,4/25/2016,16179
4531,4/26/2016,5843
4531,4/27/2016,8619
4531,4/28/2016,19119
4532,4/29/2016,14207
4532,4/30/2016,13100
4532,5/1/2016,7845
4532,5/2/2016,18024
4532,5/3/2016,8440
4532,5/4/2016,15594
4532,5/5/2016,17210
4532,5/6/2016,4788
4532,5/7/2016,6698
4532,5/8/2016,6692
4532,5/9/2016,12914
4532,5/10/2016,12340
4532,5/11/2016,5737
4532,5/12/2016,16727
4532,4/12/2016,11742
4532,4/13/2016,16633
4532,4/14/2016,16821
4532,4/15/2016,18683
4532,4/16/2016,9384
4532,4/17/2016,8585
4532,4/18/2016,1210
4532,4/19/2016,17860
4532,4/20/2016,3190
4532,4/21/2016,10048
4532,4/22/2016,14683
4532,4/23/2016,7949
4532,4/24/2016,6931
4532,4/25/2016,11302
4532,4/26/2016,14937
4532,4/27/2016,18989
4532,4/28/2016,5022
4533,4/29/2016,8671
4533,4/30/2016,14863
4533,5/1/2016,4014
4533,5/2/2016,9869
4533,5/3/2016,2268
4533,5/4/2016,1210
4533,5/5/2016,6252
4533,5/6/2016,2728
4533,5/7/2016,11334
4533,5/8/2016,14130
4533,5/9/2016,16609
4533,5/10/2016,2205
4533,5/11/2016,13010
4533,5/12/2016,14617
4533,4/12/2016,960
4533,4/13/2016,8206
4533,4/14/2016,17140
4533,4/15/2016,5472
4533,4/16/2016,11841
4533,4/17/2016,15690
4533,4/18/2016,13065
4533,4/19/2016,11154
4533,4/20/2016,7703
4533,4/21/2016,7772
4533,4/22/2016,16836
4533,4/23/2016,1554
4533,4/24/2016,9750
4533,4/25/2016,10987
4533,4/26/2016,3746
4533,4/27/2016,18810
4533,4/28/2016,8904
4534,4/29/2016,13616
4534,4/30/2016,15882
4534,5/1/2016,11735
4534,5/2/2016,19710
4534,5/3/2016,12631
4534,5/4/2016,13306
4534,5/5/2016,14972
4534,5/6/2016,16223
4534,5/7/2016,9260
4534,5/8/2016,15752
4534,5/9/2016,13472
4534,5/10/2016,18212
4534,5/11/2016,1774
4534,5/12/2016,17623
4534,4/12/2016,11922
4534,4/13/2016,4699
4534,4/14/2016,14636
4534,4/15/2016,6253
4534,4/16/2016,17339
4534,4/17/2016,17480
4534,4/18/2016,5086
4534,4/19/2016,1808
4534,4/20/2016,5030
4534,4/21/2016,8090
4534,4/22/2016,15161
4534,4/23/2016,6169
4534,4/24/2016,18619
4534,4/25/2016,5292
4534,4/26/2016,18749
4534,4/27/2016,12397
4534,4/28/2016,15699
4535,4/29/2016,17963
4535,4/30/2016,10790
4535,5/1/2016,11788
4535,5/2/2016,6245
4535,5/3/2016,18947
4535,5/4/2016,2632
4535,5/5/2016,16722
4535,5/6/2016,12761
4535,5/7/2016,10403
4535,5/8/2016,9011
4535,5/9/2016,19315
4535,5/10/2016,7830
4535,5/11/2016,8024
4535,5/12/2016,15833
4535,4/12/2016,3688
4535,4/13/2016,8093
4535,4/14/2016,12913
4535,4/15/2016,9631
4535,4/16/2016,17492
4535,4/17/2016,11110
4535,4/18/2016,14283
4535,4/19/2016,16955
4535,4/20/2016,5196
4535,4/21/2016,13810
4535,4/22/2016,16885
4535,4/23/2016,3243
4535,4/24/2016,11637
4535,4/25/2016,1374
4535,4/26/2016,3933
4535,4/27/2016,18503
4535,4/28/2016,12078
4536,4/29/2016,2887
4536,4/30/2016,11675
4536,5/1/2016,14776
4536,5/2/2016,4532
4536,5/3/2016,14387
4536,5/4/2016,13551
4536,5/5/2016,17409
4536,5/6/2016,4273
4536,5/7/2016,3546
4536,5/8/2016,10779
4536,5/9/2016,18719
4536,5/10/2016,2772
4536,5/11/2016,7610
4536,4/12/2016,9081
4536,4/13/2016,13344
4536,4/14/2016,6106
4536,4/15/2016,11288
4536,4/16/2016,14397
4536,4/17/2016,10416
4536,4/18/2016,5271
4536,4/19/2016,1753
4536,4/20/2016,18426
4536,4/21/2016,16168
4536,4/22/2016,18720
4536,4/23/2016,15856
4536,4/24/2016,8546
4536,4/25/2016,4878
4536,4/26/2016,4892
4536,4/27/2016,10735
4536,4/28/2016,6605
4536,4/29/2016,11103
4537,4/30/2016,10216
4537,5/1/2016,16507
4537,5/2/2016,1838
4537,5/3/2016,18452
4537,5/4/2016,4953
4537,5/5/2016,11016
4537,5/6/2016,13954
4537,5/7/2016,4756
4537,5/8/2016,10417
4537,5/9/2016,15441
4537,4/12/2016,6554
4537,4/13/2016,18356
4537,4/14/2016,17890
4537,4/15/2016,10320
4537,4/16/2016,6409
4537,4/17/2016,17369
4537,4/18/2016,17262
4537,4/19/2016,16415
4537,4/20/2016,1914
4537,4/21/2016,3700
4537,4/22/2016,3886
4537,4/23/2016,12016
4537,4/24/2016,16633
4537,4/25/2016,14244
4537,4/26/2016,6789
4537,4/27/2016,9496
4537,4/28/2016,4549
4537,4/29/2016,959
4537,4/30/2016,948
4537,5/1/2016,14071
4537,5/2/2016,4790
4538,5/3/2016,3116
4538,5/4/2016,19336
4538,5/5/2016,14272
4538,5/6/2016,9739
4538,5/7/2016,9536
4538,5/8/2016,19976
4538,5/9/2016,7739
4538,5/10/2016,7307
4538,4/12/2016,7843
4538,4/13/2016,18151
4538,4/14/2016,13202
4538,4/15/2016,2098
4538,4/16/2016,11547
4538,4/17/2016,12483
